image_name,vit_small_patch16_224,vit_base_patch16_224,vit_large_patch16_224
67.JPEG,2.1976778507232666,0.31034407019615173,3.1149563789367676
68.JPEG,1.988204002380371,0.32481876015663147,1.9746867418289185
69.JPEG,2.1963064670562744,0.4258147180080414,2.3854269981384277
70.JPEG,2.325944185256958,0.4118448793888092,2.400982141494751
71.JPEG,2.070611000061035,0.3319460451602936,1.8237431049346924
72.JPEG,2.1499712467193604,0.3231505751609802,2.6134581565856934
73.JPEG,2.019988775253296,0.2861252725124359,0.9025959968566895
74.JPEG,1.5902080535888672,0.39570295810699463,2.927645683288574
75.JPEG,2.195051431655884,0.6452117562294006,2.3357927799224854
76.JPEG,2.1355490684509277,0.3290121257305145,2.4329910278320312
77.JPEG,2.7799880504608154,0.4495934247970581,2.400178909301758
78.JPEG,2.2322635650634766,0.32186654210090637,2.7303452491760254
79.JPEG,2.119476079940796,0.37169647216796875,2.370492935180664
80.JPEG,2.1447694301605225,0.2954377830028534,2.1361162662506104
81.JPEG,2.077923059463501,0.37819769978523254,2.5688178539276123
82.JPEG,2.256671667098999,0.7025321125984192,2.5530638694763184
83.JPEG,2.135335683822632,0.3557567894458771,1.123485803604126
84.JPEG,1.941125512123108,0.27026838064193726,2.148181438446045
85.JPEG,2.140650987625122,0.32047542929649353,2.604717493057251
86.JPEG,2.1890788078308105,0.47313809394836426,2.6358795166015625
87.JPEG,2.140890121459961,0.42274388670921326,2.1978952884674072
88.JPEG,2.039738893508911,0.4465375244617462,1.9964714050292969
89.JPEG,2.2825138568878174,0.36362412571907043,2.299896717071533
90.JPEG,2.1581525802612305,0.3020187020301819,2.557661294937134
91.JPEG,2.157613754272461,0.2853492498397827,1.7711665630340576
92.JPEG,2.078660726547241,0.28358563780784607,3.1884517669677734
93.JPEG,2.1531426906585693,0.41888001561164856,0.7454794049263
94.JPEG,2.2200121879577637,0.29836609959602356,2.1922521591186523
95.JPEG,1.9521173238754272,0.3079105019569397,1.0538389682769775
96.JPEG,1.682620882987976,0.3056205213069916,2.2594292163848877
